Student_ID,Enrollment_Date,Region,City,Course_Name,Learning_Mode,Fees_Paid,Attendance_Percent,Course_Status,Placement_Status
4010933,2023-09-24,South,Hyderabad,Data Science,Hybrid,132332,45,Ongoing,Not Eligible
4010934,2023-05-24,North,Lucknow,Web Development,Online,67185,54,Completed,Not Placed
4010935,2022-01-14,West,Ahmedabad,Python,Hybrid,65502,65,Completed,Placed
4010936,2024-05-05,South,Chennai,Data Science,Online,117232,80,Dropped,Not Eligible
4010937,2023-03-26,North,Delhi,Data Science,Online,118665,54,Ongoing,Not Eligible
4010938,2023-05-09,Central,Bhopal,Cloud Computing,Hybrid,98524,63,Completed,Placed
4010939,2022-12-23,East,Kolkata,Python,Online,63569,44,Dropped,Not Eligible
4010940,2021-05-10,North,Delhi,Cyber Security,Online,95613,71,Completed,Not Placed
4010941,2023-03-08,East,Bhubaneswar,Cyber Security,Offline,94463,72,Completed,Not Placed
4010942,2021-02-14,East,Bhubaneswar,Python,Online,59013,90,Dropped,Not Eligible
4010943,2022-10-13,South,Chennai,Python,Offline,68898,57,Ongoing,Not Eligible
4010944,2022-10-07,North,Chandigarh,Python,Online,68914,67,Completed,Not Placed
4010945,2023-04-24,North,Delhi,Data Science,Offline,130378,52,Completed,Placed
4010946,2022-01-14,West,Pune,Cyber Security,Hybrid,73058,65,Completed,Placed
4010947,2023-11-19,West,Ahmedabad,Python,Offline,52431,65,Completed,Not Placed
4010948,2024-09-21,Central,Indore,Python,Online,55097,73,Completed,Not Placed
4010949,2023-11-23,North,Lucknow,Cloud Computing,Hybrid,94011,61,Completed,Placed
4010950,2021-12-28,North,Delhi,Data Science,Hybrid,118254,63,Ongoing,Not Eligible
4010951,2022-07-12,North,Lucknow,Cloud Computing,Online,114987,74,Ongoing,Not Eligible
4010952,2021-10-09,South,Hyderabad,Web Development,Online,67737,59,Completed,Not Placed
4010953,2021-02-17,Central,Indore,Cloud Computing,Offline,78834,69,Completed,Not Placed
4010954,2022-08-14,South,Hyderabad,Data Science,Hybrid,109294,47,Ongoing,Not Eligible
4010955,2023-11-23,Central,Indore,Cloud Computing,Offline,79861,65,Completed,Not Placed
4010956,2021-09-07,West,Mumbai,Data Science,Online,114944,47,Completed,Not Placed
4010957,2021-07-17,West,Mumbai,Cloud Computing,Hybrid,90761,32,Completed,Not Placed
4010958,2024-01-09,Central,Indore,Cloud Computing,Hybrid,88900,87,Dropped,Not Eligible
4010959,2021-01-22,North,Chandigarh,Cloud Computing,Online,93661,63,Completed,Placed
4010960,2024-06-04,West,Pune,Cyber Security,Hybrid,87431,91,Completed,Not Placed
4010961,2023-04-14,South,Hyderabad,Web Development,Offline,77149,94,Completed,Not Placed
4010962,2024-11-24,North,Chandigarh,Python,Online,59452,97,Completed,Placed
4010963,2023-01-14,East,Kolkata,Web Development,Offline,68830,75,Ongoing,Not Eligible
4010964,2021-08-24,North,Lucknow,Data Science,Online,112337,72,Completed,Placed
4010965,2024-01-13,East,Bhubaneswar,Web Development,Offline,78333,72,Dropped,Not Eligible
4010966,2021-08-24,South,Chennai,Cloud Computing,Online,90983,78,Completed,Placed
4010967,2023-12-08,North,Chandigarh,Cyber Security,Hybrid,93074,81,Completed,Placed
4010968,2022-06-11,North,Lucknow,AI / ML,Offline,136683,69,Dropped,Not Eligible
4010969,2021-06-19,South,Hyderabad,AI / ML,Online,125580,51,Completed,Not Placed
4010970,2024-06-13,East,Bhubaneswar,Cyber Security,Online,103763,100,Completed,Placed
4010971,2021-12-25,North,Delhi,AI / ML,Offline,115662,71,Completed,Not Placed
4010972,2023-12-05,North,Delhi,Python,Offline,62453,79,Completed,Placed
4010973,2021-05-23,South,Hyderabad,Web Development,Online,68365,91,Completed,Placed
4010974,2022-07-08,North,Chandigarh,Web Development,Online,66687,51,Completed,Placed
4010975,2023-11-03,South,Bangalore,Data Science,Online,119162,45,Completed,Not Placed
4010976,2023-01-26,North,Delhi,Python,Online,54668,75,Ongoing,Not Eligible
4010977,2024-04-05,West,Mumbai,Web Development,Hybrid,50678,54,Completed,Not Placed
4010978,2023-03-29,Central,Indore,Cloud Computing,Hybrid,104343,66,Completed,Placed
4010979,2021-01-06,East,Kolkata,Python,Online,65060,69,Dropped,Not Eligible
4010980,2021-03-20,South,Chennai,Cloud Computing,Offline,70683,43,Completed,Not Placed
4010981,2021-12-25,North,Chandigarh,Data Science,Online,122472,52,Completed,Placed
4010982,2023-01-29,North,Lucknow,Web Development,Online,83275,38,Completed,Placed
4010983,2022-05-16,North,Chandigarh,AI / ML,Online,133764,69,Dropped,Not Eligible
4010984,2023-07-28,West,Ahmedabad,AI / ML,Online,142764,91,Dropped,Not Eligible
4010985,2024-04-11,Central,Bhopal,Data Science,Offline,113394,93,Dropped,Not Eligible
4010986,2022-05-13,North,Delhi,AI / ML,Hybrid,139318,66,Completed,Placed
4010987,2021-08-08,South,Chennai,Data Science,Offline,111512,73,Dropped,Not Eligible
4010988,2023-09-14,West,Ahmedabad,Python,Online,63608,56,Ongoing,Not Eligible
4010989,2024-10-26,North,Chandigarh,Data Science,Hybrid,127900,48,Completed,Not Placed
4010990,2024-03-19,West,Mumbai,Python,Online,60052,59,Completed,Not Placed
4010991,2022-05-24,West,Pune,AI / ML,Online,132401,66,Dropped,Not Eligible
4010992,2022-09-30,North,Lucknow,Python,Online,47490,81,Completed,Placed
4010993,2021-08-04,West,Ahmedabad,Data Science,Online,140034,56,Dropped,Not Eligible
4010994,2022-05-03,East,Bhubaneswar,Python,Online,77189,44,Ongoing,Not Eligible
4010995,2021-07-01,North,Chandigarh,AI / ML,Online,137351,76,Completed,Placed
4010996,2022-11-08,South,Chennai,Python,Online,38644,83,Completed,Placed
4010997,2023-11-05,Central,Indore,Data Science,Online,120805,60,Ongoing,Not Eligible
4010998,2023-09-20,North,Chandigarh,Cyber Security,Online,83721,52,Completed,Not Placed
4010999,2023-06-21,South,Hyderabad,Data Science,Online,107995,36,Completed,Placed
4011000,2022-01-12,South,Hyderabad,AI / ML,Offline,141554,74,Ongoing,Not Eligible
4011001,2022-06-10,East,Bhubaneswar,Python,Online,71191,73,Dropped,Not Eligible
4011002,2024-07-20,North,Chandigarh,Web Development,Offline,72945,27,Completed,Not Placed
4011003,2021-02-06,North,Lucknow,Web Development,Hybrid,71873,54,Completed,Not Placed
4011004,2024-02-10,West,Mumbai,Data Science,Hybrid,114904,51,Ongoing,Not Eligible
4011005,2023-04-05,West,Mumbai,Python,Online,58992,54,Completed,Not Placed
4011006,2022-12-18,Central,Indore,Web Development,Hybrid,55955,79,Completed,Placed
4011007,2023-09-02,North,Delhi,Data Science,Offline,118386,52,Dropped,Not Eligible
4011008,2022-04-10,South,Hyderabad,Data Science,Online,125723,46,Completed,Not Placed
4011009,2022-02-03,North,Chandigarh,Python,Hybrid,51877,57,Completed,Placed
4011010,2022-12-25,Central,Bhopal,Data Science,Offline,119469,73,Completed,Not Placed
4011011,2024-03-08,West,Mumbai,AI / ML,Online,115807,45,Completed,Not Placed
4011012,2022-11-23,South,Bangalore,AI / ML,Online,146043,88,Dropped,Not Eligible
4011013,2021-03-03,North,Chandigarh,Python,Online,66208,75,Completed,Not Placed
4011014,2023-08-30,West,Mumbai,Cloud Computing,Online,80427,83,Dropped,Not Eligible
4011015,2023-02-21,North,Delhi,Python,Online,65646,64,Ongoing,Not Eligible
4011016,2024-08-15,South,Bangalore,Cyber Security,Online,96233,79,Completed,Placed
4011017,2021-08-24,East,Kolkata,Cyber Security,Online,74147,82,Completed,Placed
4011018,2024-12-18,North,Chandigarh,Data Science,Offline,126520,63,Completed,Not Placed
4011019,2023-08-13,Central,Indore,Data Science,Hybrid,113239,63,Completed,Placed
4011020,2021-11-15,North,Lucknow,Data Science,Hybrid,118472,79,Completed,Placed
4011021,2023-09-05,South,Chennai,Web Development,Offline,64863,64,Completed,Not Placed
4011022,2023-10-31,East,Bhubaneswar,Python,Online,64559,76,Completed,Placed
4011023,2024-06-29,Central,Bhopal,AI / ML,Online,133300,52,Dropped,Not Eligible
4011024,2021-12-26,North,Delhi,AI / ML,Online,122110,50,Completed,Not Placed
4011025,2021-09-25,East,Kolkata,Python,Online,70837,44,Completed,Placed
4011026,2022-08-09,West,Pune,Data Science,Hybrid,109866,47,Completed,Not Placed
4011027,2024-06-02,West,Pune,Python,Online,50718,30,Dropped,Not Eligible
4011028,2024-03-16,East,Bhubaneswar,Cyber Security,Online,92245,70,Ongoing,Not Eligible
4011029,2021-08-28,North,Delhi,Web Development,Online,70596,38,Completed,Placed
4011030,2023-06-18,North,Delhi,Web Development,Online,76737,57,Ongoing,Not Eligible
4011031,2021-11-16,North,Chandigarh,Cyber Security,Offline,97855,64,Ongoing,Not Eligible
4011032,2021-01-27,West,Mumbai,AI / ML,Online,146249,80,Completed,Not Placed
4011033,2023-01-05,East,Bhubaneswar,Python,Online,63874,61,Completed,Placed
4011034,2022-06-22,South,Hyderabad,Data Science,Online,115052,75,Completed,Placed
4011035,2022-03-08,West,Pune,AI / ML,Online,122319,31,Dropped,Not Eligible
4011036,2023-02-28,Central,Indore,Data Science,Offline,128998,39,Completed,Not Placed
4011037,2021-11-14,South,Chennai,Python,Online,69687,72,Completed,Placed
4011038,2024-09-06,South,Hyderabad,Cloud Computing,Offline,80709,27,Completed,Not Placed
4011039,2022-06-25,North,Chandigarh,Web Development,Online,90583,74,Completed,Not Placed
4011040,2022-11-01,Central,Indore,AI / ML,Online,125462,72,Completed,Not Placed
4011041,2021-02-22,North,Chandigarh,Web Development,Offline,53085,85,Ongoing,Not Eligible
4011042,2023-02-07,North,Chandigarh,Cloud Computing,Online,107852,79,Ongoing,Not Eligible
4011043,2024-05-08,North,Lucknow,Data Science,Online,144134,56,Completed,Placed
4011044,2022-08-23,Central,Indore,Data Science,Online,122188,56,Completed,Placed
4011045,2022-10-15,South,Bangalore,Data Science,Online,113440,96,Completed,Placed
4011046,2021-09-14,North,Lucknow,Data Science,Offline,122187,69,Ongoing,Not Eligible
4011047,2023-12-03,North,Delhi,Data Science,Online,113862,40,Completed,Not Placed
4011048,2024-01-07,West,Pune,Python,Online,77068,75,Dropped,Not Eligible
4011049,2023-01-06,North,Delhi,Cyber Security,Online,97454,80,Completed,Placed
4011050,2023-06-03,North,Lucknow,Python,Offline,67348,100,Completed,Placed
4011051,2023-08-06,North,Delhi,AI / ML,Online,129952,54,Completed,Placed
4011052,2024-11-25,South,Bangalore,Python,Online,74178,53,Completed,Not Placed
4011053,2024-12-05,North,Delhi,AI / ML,Online,127124,68,Completed,Placed
4011054,2021-06-17,East,Kolkata,Cloud Computing,Online,92230,98,Completed,Not Placed
4011055,2023-06-21,West,Pune,Cloud Computing,Offline,83721,92,Ongoing,Not Eligible
4011056,2022-06-14,Central,Bhopal,Cloud Computing,Online,89866,66,Ongoing,Not Eligible
4011057,2023-05-29,South,Bangalore,Python,Hybrid,59487,54,Dropped,Not Eligible
4011058,2021-02-13,North,Chandigarh,Web Development,Offline,68397,40,Completed,Not Placed
4011059,2021-12-29,Central,Indore,Python,Online,69682,27,Completed,Not Placed
4011060,2021-11-02,East,Kolkata,AI / ML,Hybrid,117521,93,Completed,Placed
4011061,2024-03-27,Central,Bhopal,Cloud Computing,Online,85648,69,Completed,Placed
4011062,2023-03-31,South,Hyderabad,Python,Online,58655,72,Completed,Not Placed
4011063,2022-08-24,East,Bhubaneswar,Python,Online,51099,54,Completed,Not Placed
4011064,2023-12-06,South,Bangalore,Data Science,Offline,127598,57,Completed,Not Placed
4011065,2023-02-10,North,Delhi,AI / ML,Online,135801,61,Ongoing,Not Eligible
4011066,2023-04-20,Central,Indore,Python,Online,62312,67,Dropped,Not Eligible
4011067,2021-05-24,West,Pune,Data Science,Online,122324,44,Ongoing,Not Eligible
4011068,2024-07-28,South,Chennai,Cloud Computing,Offline,96606,60,Ongoing,Not Eligible
4011069,2021-06-13,East,Bhubaneswar,Data Science,Online,127343,61,Completed,Placed
4011070,2023-12-17,Central,Indore,Cloud Computing,Online,88580,78,Completed,Placed
4011071,2024-05-31,North,Delhi,AI / ML,Online,123507,41,Completed,Not Placed
4011072,2024-10-25,North,Chandigarh,AI / ML,Online,126880,74,Dropped,Not Eligible
4011073,2024-09-01,South,Bangalore,Cyber Security,Hybrid,79905,72,Completed,Not Placed
4011074,2023-02-21,West,Mumbai,Web Development,Online,82112,53,Ongoing,Not Eligible
4011075,2021-02-15,Central,Indore,Web Development,Online,61399,85,Completed,Placed
4011076,2021-10-16,West,Mumbai,Data Science,Offline,114432,68,Completed,Placed
4011077,2022-12-13,Central,Indore,Web Development,Online,69222,48,Dropped,Not Eligible
4011078,2022-05-20,West,Mumbai,Web Development,Offline,75673,88,Dropped,Not Eligible
4011079,2021-12-05,West,Ahmedabad,Cloud Computing,Offline,79140,56,Ongoing,Not Eligible
4011080,2022-03-21,North,Chandigarh,Data Science,Online,122541,83,Completed,Placed
4011081,2021-04-01,West,Mumbai,Data Science,Online,133735,56,Dropped,Not Eligible
4011082,2021-05-27,South,Bangalore,Python,Offline,47652,61,Completed,Not Placed
4011083,2024-06-05,West,Mumbai,AI / ML,Offline,133865,40,Dropped,Not Eligible
4011084,2024-04-13,North,Chandigarh,Web Development,Hybrid,62972,53,Completed,Not Placed
4011085,2021-10-27,West,Mumbai,Cyber Security,Online,89527,67,Completed,Not Placed
4011086,2023-12-05,Central,Indore,Python,Offline,58099,84,Completed,Not Placed
4011087,2022-06-09,South,Bangalore,Cyber Security,Offline,79886,59,Completed,Placed
4011088,2023-12-18,West,Pune,Cloud Computing,Offline,93032,94,Dropped,Not Eligible
4011089,2024-10-14,North,Chandigarh,Cyber Security,Online,99737,73,Dropped,Not Eligible
4011090,2021-08-22,West,Pune,Python,Online,72693,71,Completed,Placed
4011091,2023-06-12,East,Bhubaneswar,Cyber Security,Hybrid,95343,23,Completed,Placed
4011092,2021-11-20,North,Chandigarh,Python,Hybrid,60740,79,Completed,Not Placed
4011093,2024-09-04,Central,Bhopal,Python,Online,58470,89,Dropped,Not Eligible
4011094,2024-09-28,South,Chennai,Cloud Computing,Online,88733,96,Completed,Placed
4011095,2022-10-08,South,Hyderabad,Cloud Computing,Online,73169,69,Ongoing,Not Eligible
4011096,2022-08-04,West,Pune,Web Development,Online,77694,75,Completed,Placed
4011097,2024-05-03,West,Ahmedabad,Cloud Computing,Online,92600,68,Dropped,Not Eligible
4011098,2024-10-15,East,Bhubaneswar,Python,Online,60712,96,Dropped,Not Eligible
4011099,2023-03-04,South,Bangalore,Python,Online,67927,64,Completed,Not Placed
4011100,2024-08-05,West,Mumbai,Web Development,Online,70999,79,Completed,Placed
4011101,2022-01-21,East,Bhubaneswar,Data Science,Offline,109992,42,Completed,Not Placed
4011102,2021-03-22,South,Hyderabad,Web Development,Offline,75374,73,Completed,Not Placed
4011103,2021-06-27,West,Pune,Python,Online,71181,44,Completed,Not Placed
4011104,2021-10-19,South,Chennai,Web Development,Online,51413,24,Completed,Not Placed
4011105,2024-08-23,South,Chennai,Python,Offline,62894,25,Completed,Placed
4011106,2022-01-03,North,Delhi,Cyber Security,Hybrid,96972,70,Completed,Not Placed
4011107,2024-07-02,Central,Bhopal,Data Science,Online,118896,64,Completed,Not Placed
4011108,2021-07-17,North,Chandigarh,Data Science,Offline,129151,75,Dropped,Not Eligible
4011109,2022-12-28,North,Lucknow,Python,Offline,66003,81,Completed,Placed
4011110,2024-07-24,North,Chandigarh,Python,Online,57788,43,Completed,Not Placed
4011111,2021-01-21,South,Bangalore,Cyber Security,Offline,95364,40,Completed,Not Placed
4011112,2021-04-22,West,Mumbai,Data Science,Online,115125,88,Dropped,Not Eligible
4011113,2023-03-08,Central,Indore,Data Science,Offline,117676,62,Completed,Not Placed
4011114,2022-06-30,North,Chandigarh,Data Science,Hybrid,127422,38,Dropped,Not Eligible
4011115,2022-02-20,East,Bhubaneswar,AI / ML,Online,131865,68,Completed,Placed
4011116,2022-05-05,West,Pune,Web Development,Online,71346,75,Completed,Not Placed
4011117,2023-09-03,Central,Bhopal,Web Development,Offline,71936,72,Completed,Not Placed
4011118,2023-03-27,East,Kolkata,Python,Online,55158,74,Completed,Placed
4011119,2024-07-16,Central,Indore,Cyber Security,Hybrid,104989,43,Completed,Not Placed
4011120,2024-09-12,West,Ahmedabad,Web Development,Hybrid,71675,81,Completed,Placed
4011121,2023-01-28,North,Lucknow,Cloud Computing,Online,82070,83,Completed,Placed
4011122,2023-12-13,South,Bangalore,Data Science,Hybrid,125160,57,Completed,Not Placed
4011123,2023-03-20,West,Ahmedabad,AI / ML,Offline,134185,79,Completed,Placed
4011124,2022-10-11,Central,Indore,AI / ML,Online,127012,57,Dropped,Not Eligible
4011125,2024-07-05,Central,Indore,Cyber Security,Online,103592,49,Ongoing,Not Eligible
4011126,2023-07-28,West,Mumbai,Data Science,Hybrid,137521,40,Completed,Not Placed
4011127,2021-05-15,West,Pune,Web Development,Online,68899,33,Completed,Not Placed
4011128,2021-07-18,South,Bangalore,Python,Hybrid,53593,100,Completed,Placed
4011129,2023-09-25,North,Chandigarh,Cyber Security,Offline,81213,63,Completed,Not Placed
4011130,2022-08-21,Central,Indore,AI / ML,Hybrid,118351,63,Dropped,Not Eligible
4011131,2024-05-30,East,Bhubaneswar,Data Science,Online,101962,81,Completed,Not Placed
4011132,2021-04-09,East,Kolkata,Python,Online,55894,24,Ongoing,Not Eligible
4011133,2022-07-09,East,Bhubaneswar,Cyber Security,Hybrid,94989,52,Dropped,Not Eligible
4011134,2022-07-04,North,Lucknow,AI / ML,Online,128022,40,Completed,Not Placed
4011135,2024-10-03,West,Ahmedabad,Cyber Security,Online,89318,55,Completed,Not Placed
4011136,2021-03-05,West,Ahmedabad,Python,Hybrid,48399,66,Dropped,Not Eligible
4011137,2023-05-29,South,Bangalore,Cloud Computing,Online,90781,64,Ongoing,Not Eligible
4011138,2024-01-20,East,Kolkata,Web Development,Online,56850,51,Ongoing,Not Eligible
4011139,2021-01-20,South,Hyderabad,Data Science,Offline,108499,76,Completed,Placed
4011140,2022-08-27,Central,Indore,Web Development,Online,65660,71,Dropped,Not Eligible
4011141,2021-02-18,East,Bhubaneswar,Python,Offline,65934,70,Ongoing,Not Eligible
4011142,2021-06-07,North,Chandigarh,Web Development,Hybrid,76459,53,Ongoing,Not Eligible
4011143,2022-04-17,West,Pune,Cyber Security,Offline,104311,57,Dropped,Not Eligible
4011144,2021-07-03,Central,Bhopal,AI / ML,Online,135117,56,Completed,Placed
4011145,2023-12-05,East,Kolkata,Python,Online,48984,85,Dropped,Not Eligible
4011146,2024-04-04,West,Mumbai,Python,Online,66027,94,Ongoing,Not Eligible
4011147,2024-03-29,West,Mumbai,Web Development,Online,63232,83,Completed,Not Placed
4011148,2024-12-31,Central,Indore,Data Science,Offline,120214,50,Completed,Placed
4011149,2023-01-04,South,Chennai,Python,Online,54531,34,Dropped,Not Eligible
4011150,2024-08-13,Central,Bhopal,Data Science,Online,114462,72,Completed,Not Placed
4011151,2024-06-23,West,Ahmedabad,AI / ML,Offline,132081,41,Completed,Not Placed
4011152,2022-01-14,North,Delhi,Python,Online,63854,29,Ongoing,Not Eligible
4011153,2021-05-29,Central,Bhopal,Python,Offline,31927,68,Dropped,Not Eligible
4011154,2024-12-01,North,Delhi,Web Development,Offline,75561,81,Dropped,Not Eligible
4011155,2023-04-12,South,Bangalore,AI / ML,Online,135167,39,Completed,Not Placed
4011156,2022-06-09,North,Chandigarh,AI / ML,Online,137383,74,Dropped,Not Eligible
4011157,2024-10-28,South,Bangalore,AI / ML,Online,123169,64,Ongoing,Not Eligible
4011158,2024-08-01,East,Kolkata,Cloud Computing,Online,92144,100,Ongoing,Not Eligible
4011159,2021-05-20,Central,Bhopal,Data Science,Online,111869,82,Completed,Not Placed
4011160,2023-11-19,East,Bhubaneswar,AI / ML,Online,137508,70,Ongoing,Not Eligible
4011161,2022-09-09,North,Chandigarh,Web Development,Online,67935,54,Completed,Not Placed
4011162,2024-04-06,South,Hyderabad,Web Development,Offline,83766,42,Completed,Not Placed
4011163,2024-01-08,South,Bangalore,AI / ML,Online,139412,61,Completed,Placed
